"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"TAS2R46",2.30450034095195,2.1748320628644,2.24243147602907,2.15433172808407,2.30450034095195,3.1818687070187,3.18688255020942,3.24156551332433,2.39649583393516,3.35376478626505,2.66372880532255,3.50344912536766,4.03267408333709,2.79849048154686,3.49215254966508
"TAS2R19",2.37434231674069,1.84979329027923,2.30283318841223,1.93510093106792,2.37434231674069,3.06766194134116,2.26672613653692,2.67272139655361,3.02634267417581,3.07609345165732,2.52328441176389,4.07351232469152,3.80373802593036,3.13656191542846,2.8232194831967
"CLIC4",7.30582312535896,6.98203377820765,7.16290807196258,7.06659989789775,7.30582312535896,6.50077310143332,5.86614001149526,6.50191058924873,6.33305175237862,6.10921867889926,6.1023559794245,6.05701594913188,6.22372563790337,5.82653119891957,6.29781458037692
"DNAAF9",3.65788738319305,3.56673414501193,3.6458282480424,3.17666637232259,3.65788738319305,4.93663720167973,4.39485334733519,4.07927846399038,4.1912582540153,4.50594406343552,4.97613228842701,5.97985053977876,5.93185540105604,3.74343696072397,4.10597276166856
"KBTBD2",7.03156436554954,6.77606209421342,6.89608752660711,6.57018572547747,7.03156436554954,5.55271409373276,5.60404203188896,5.84609642662856,5.04916042867673,5.89259867737154,5.99548360038959,6.43391969921901,6.51568324580435,4.47434950880371,5.00938264326022
"SYF2",7.1829796525504,7.07081318331722,7.10865459006587,7.05252521632394,7.1829796525504,5.29838184315741,4.94397544018333,4.85184982559703,4.77019747750193,4.61797223968813,4.94146875465784,5.66680591022773,5.25954555809311,4.98762547495476,4.88073885825576
"TMEM87A",6.289727087591,6.20568668351846,6.50669674648225,5.09421004565359,6.289727087591,5.58121567005077,4.87279979324604,4.90657996810191,4.84945419376061,4.72273748312895,5.28073822300108,5.99487217658207,5.71872344644003,4.56620443564441,3.67312172843932
"TIPARP",7.38873738090995,8.03880912680665,7.12217024422862,7.01505553899517,7.38873738090995,6.26578894475386,6.08519869475345,5.62095998270129,5.50023403922863,6.47026952517991,6.17724576525766,6.44742697302916,6.57045655325271,6.00643830137223,5.59202540023425
"CHMP2B",6.26166210448551,6.80192074263979,6.56189524338807,6.02117814110197,6.26166210448551,4.99242255675464,5.0482501201135,5.12253515506852,4.83462269811541,5.3221330405897,5.20593649774118,6.40249302009156,5.93179408755449,6.03217359178019,5.46667432604966
"NGDN",5.01542366790494,5.18040867977846,5.63435515440236,5.04133889964125,5.01542366790494,4.43698773197079,4.3751136280304,3.41552539304425,3.97264904225826,4.17163031823052,4.55054531924244,5.336191471837,4.94505344389741,4.4618488007627,4.69501716494447
"KRT23",7.35478585902049,6.69646904656922,7.05341831282612,7.29754902504789,7.35478585902049,4.38918323651336,6.62618828517686,6.10604249028712,5.65613249419376,5.71838927611573,5.76090091517367,6.29954019703415,6.72084744379552,6.65419452832425,6.58699285188691
"HIGD1A",7.31214776366278,7.39307712712287,6.98180433396555,6.8589969935652,7.31214776366278,5.4115750607571,4.95289104236058,5.37728828775651,4.90007688437386,5.17328233293295,5.30189655273235,5.87986165298547,5.92457121056829,5.47245782450003,5.65024539544728
"GORASP2",4.64590328646508,5.57410061756501,6.04404530579536,4.62332957573409,4.64590328646508,6.63795151134337,6.65881744832311,6.36194378664013,6.15095071147974,6.62899726250432,6.73465317593115,6.99873656968817,7.06596259914567,6.34802168373403,5.22824757998634
"ZZZ3",4.45022804811247,5.12387039186974,5.49613710423651,4.47527238874259,4.45022804811247,5.54971921329516,5.75671500087099,5.59057340609396,5.68975266266108,5.13954709231933,5.86372401854923,6.36655515825479,5.87918563351369,5.56563942555966,5.93347222835537
"UPF2",6.03377023824975,6.00115870828827,6.30224494342178,5.72241180142112,6.03377023824975,4.94957933308858,3.71320944498902,5.02726067758647,4.57472437931086,5.05138901380852,4.93547472086529,5.64897925342835,5.98660658194389,5.38374331978769,4.71799149331005
"OSBPL3",4.06742585571722,3.6538056390822,4.31289931130481,3.73720944440205,4.06742585571722,5.40697291349803,5.5296850985425,5.10143076779047,4.8160965173181,4.86983116472772,5.46960783554821,5.29288753798421,5.6067685087146,4.40546073948118,4.72076222816562
"UBXN7",7.60266806633157,7.83983724316594,7.098176614374,7.41518827069697,7.60266806633157,6.00084490824666,5.20600850878667,5.85222506872888,4.86510023984705,6.05788622773506,5.41972347599082,6.09870847952392,6.14686620645946,5.15240571729847,5.21043429535511
"DNM3",6.28876398262732,4.90069396653528,5.9889475692166,5.37560479112838,6.28876398262732,3.04636100568668,3.60835979066911,3.18855300325261,3.45910094268241,3.65476129855284,3.360489721543,4.59521119279771,5.00112787166074,2.7778362280601,3.90271884255182
"AUTS2",4.46427353528174,4.73404025063669,5.29690373901495,4.66889185971639,4.46427353528174,5.73742873762441,6.25349854661688,5.5574425910923,5.72981489786486,6.08303707923958,6.35800040230978,7.07696747525241,5.974503733382,5.80779894249403,5.92532025164761
"LDLRAP1",6.96704745332886,6.66665925899527,7.3387406290952,7.2510118229742,6.96704745332886,7.77421456268958,7.78854102429528,7.32396791283849,7.48119337804781,7.59418395275319,8.76035773877269,8.15032389454103,7.87772744831921,8.06623834448789,8.21749378753833
"TCTN3",4.63719022864404,4.15647228939209,5.10367573827081,4.71956101763706,4.63719022864404,6.0620228125642,5.50071168516572,5.97413619471781,5.58112568629106,5.32385309221715,5.69031075843624,5.33837407313261,5.06295730948754,5.72232643291794,4.92904463774429
"FGFR1OP2",6.43128669804957,6.2439561662725,6.85299883942904,5.98891677707299,6.43128669804957,5.17376511886087,4.85413478803698,5.0212667305667,4.68725502852712,4.95161847421804,5.55585336011998,6.34356784940305,6.2667914866699,5.39396565666323,5.0629455283736
"KIFBP",2.86196420655725,2.65006365037952,2.99668905079352,2.42770437441474,2.86196420655725,3.49741572251341,2.86661178457286,3.91765778908341,3.50372383979401,3.93959930069021,4.6254572240408,4.67878608106378,4.32052953529266,3.80798027208141,3.48527049753198
"PITPNC1",6.29351741787042,6.57221923400417,6.59228635985496,6.04488427614801,6.29351741787042,7.46187246408236,7.46239179816863,7.62240264036213,7.23924790949939,7.20848883157453,7.77191172512229,7.92794875103672,7.66598870790241,7.45335563325734,6.88388125259451
"FBXL5",9.39204109480826,9.02090461893905,9.64348432528363,8.83150908478436,9.39204109480826,6.96433225920389,7.71354839856054,7.34448363648852,7.29048875123816,8.27058877525181,7.47765589167325,8.00218628040827,8.14383307334244,7.48824498417611,7.36684587852906
"CLEC4E",9.85670966429709,10.2211580691029,10.2649378370094,9.54602287221839,9.85670966429709,6.03190332415446,6.91497723910604,6.14056132584555,6.85378155444306,7.03868555758696,5.5347637435996,8.11134571250112,8.23136060244639,7.01656900822053,7.60182653549401
"BLOC1S6",8.45087278239374,7.17668764084955,7.55813764408348,8.1703053640646,8.45087278239374,6.07628907418632,6.36083923166899,6.12461274242704,5.96859597288532,6.07456820519648,6.23059580398756,6.62304007726147,6.6212864707582,5.87435106829818,6.37499285826637
"ARFGAP3",7.16809103533987,7.15077754908633,6.61629703873726,7.21133389643339,7.16809103533987,5.93761650632287,6.27003668598524,5.96612605768721,6.01590813813689,6.10769392804384,5.78978206237927,6.09484983164783,6.23729749430907,5.93635880741537,6.55461035056783
"AK5",3.48783887852241,3.21246492139008,3.77687043685693,4.19650842540372,3.48783887852241,4.36874407375881,4.20999975518957,4.03356606788592,3.99172257783535,4.71343890309168,4.99740096107718,6.42871478318644,5.39263324329364,5.02373543832704,5.46684479363848
"GBP2",8.99962079820157,9.70660683686959,9.04921766693773,8.94207214491141,8.99962079820157,7.88694413563957,8.30344102831322,7.80029540699254,8.23552193436746,8.39581406534691,7.78832421478113,8.26172179432176,8.66614386613305,8.6014606375517,8.26293029781476
"KAT2A",5.24818332605423,4.74488434719553,4.85618060446598,5.15399394421432,5.24818332605423,6.02608672933524,6.02468879798533,5.88053575609395,6.31258384874407,6.03134879042172,5.74770335353833,5.17095743348704,5.36410548279488,6.20874901512522,6.40384428656209
"NR6A1",5.28033756543127,5.09646183734736,4.43905909739711,5.21145185827199,5.28033756543127,3.62743910923257,3.84521287453006,3.74149023794945,3.18296137639889,4.19033653617185,4.08112041725046,4.40685406395802,4.3616392508826,4.10752771800927,4.2092866118801
"PLEK2",5.40670265494273,4.83014459395316,4.31218384811381,4.97634099465465,5.40670265494273,4.85403104945166,4.44588516414301,6.22426591486535,5.50931489224591,5.33177843171078,5.84481080369483,6.16748002304856,6.77071872796013,5.67052705262595,7.24901336974455
"NARF",8.39676927019327,8.60424194864127,7.5356555209348,8.19723466781708,8.39676927019327,6.69083551622027,6.97129886806978,7.23971987925254,6.49992178647008,6.83945865122443,7.45734233723887,7.93866203419333,7.80345240132256,7.80488098787761,7.8316671704841
"OSTF1",9.33878723932243,9.89950845629081,9.70760991218295,9.62275198605984,9.33878723932243,8.41428960093885,8.33497241383755,8.25384922143363,7.87748362327067,8.58225991692251,8.78220215879834,9.46729028030106,9.57779324416816,8.47381559625946,9.05124196096348
"RGL4",6.1792932893791,6.59353111892064,5.64933873103037,6.16607992115257,6.1792932893791,5.02724384955928,5.04949368906716,5.08812918620934,4.73724831946164,4.89527152628828,4.99522691876788,4.606637797641,4.8648349513273,5.04506387126954,5.54879785130999
"HBP1",9.85353391976895,8.62849230032405,9.1590666880523,9.55103292288415,9.85353391976895,7.40018841683966,7.67998797809476,7.80033632649134,7.55702226425102,7.9165130744724,8.04985781557623,8.44609997748148,8.40966950127861,8.83097357147195,8.48220395755456
"SEC22A",4.91007373304823,4.64675508032989,5.03611121243174,4.64208487847175,4.91007373304823,5.74010295165827,5.23637152031289,5.80817506722366,5.32702890770694,5.40250054125441,6.07545512205522,6.64296439087516,5.8026435963073,5.79961693359903,5.22695208902684
"RNF11",8.31916751844552,7.71499624483556,7.53988126221346,8.33974284891618,8.31916751844552,6.45798736439195,6.85699312623117,7.21576355384095,6.41568247045383,7.00214140425481,8.24057985563643,7.38817849617978,7.53954180277821,7.21981877574637,8.08329794067906
"GPR160",7.37135258930562,8.69454368418889,7.75264163838669,7.0818872321309,7.37135258930562,6.10968944580487,5.73649504344453,6.49001742394427,5.33025463532295,6.02524345700815,6.25480327096821,7.53487181199932,6.52036735241541,6.36922241453384,6.28886738554292
"USP21",5.09378326259885,5.91163897129152,6.18829748174208,5.32086592378477,5.09378326259885,6.60249708885798,6.59951632445146,5.96939125168853,6.63791057154039,6.2429437046692,7.0908352093726,6.94254293693153,6.96492447713632,6.43114185751522,6.34876707907495
"TPK1",4.91739696889313,5.60029075641692,5.44482169982604,4.73076579486901,4.91739696889313,5.40052379087458,4.90125679401928,4.48885704385479,4.55191484334682,4.88201862285776,5.84825177616526,6.7166965057007,6.64587967415757,5.46306178042833,5.6059901918673
"BEX3",8.67639573193901,7.5645164305953,7.16193131193759,7.98217120386249,8.67639573193901,5.37892885691867,5.30574168029546,5.53079856369117,5.59948660157472,5.28273149608326,5.27907765350382,5.76083801977391,5.53177936461193,5.49011466760362,5.08601218189057
"NPTN",8.38050327667814,7.94551080736287,7.94407160591981,8.48457690555336,8.38050327667814,6.86760953512402,7.18460655509883,7.10595110661216,7.01289787306382,6.80704397646003,7.40532672758799,7.58084776407653,7.46857578340818,7.44505474924001,7.62329612241355
"UTP25",4.85630765669769,4.76760449323127,5.40521303745838,4.39495787706579,4.85630765669769,6.072982130732,5.93707318598417,6.29599734837267,5.85832821996513,5.82943671959501,6.40783857457158,6.86484928304836,6.53801551121938,5.97681546165169,5.06251180021829
"LAMP3",3.64108563690775,4.54655447640946,4.73718966207951,3.73078928991952,3.64108563690775,6.14352781998306,4.07565025038175,4.10035022683028,6.4040604779212,5.95318350566369,3.79555440375097,4.69716610092888,4.66163557987622,4.21674519881621,2.98756758372304
"FOXP1",8.02326079576679,8.38558485802537,8.70695126867395,8.36415288240304,8.02326079576679,8.92610401708217,9.03488713062798,8.93409477699737,8.65458200612016,8.90386804784499,9.43553030300622,9.64526364952046,9.86418544136956,9.14604403405068,9.19155123022128
"GK",7.49582751497161,8.61000236925279,7.88600662898179,7.5378442646212,7.49582751497161,5.76008052505799,6.63116327828122,6.37981560732244,6.3846568390332,7.19502545162633,6.09438823787484,7.28691979621958,7.45377294102286,7.00297054555644,7.21068597127477
"EIF2AK1",8.62013279967991,8.34702028865256,8.21901900656468,8.49926837474349,8.62013279967991,7.31010348704502,7.40262914535517,7.9430433751752,6.85902974483102,7.49727030710619,9.25170556947289,8.34835243456747,8.76974973677007,7.5033991056963,7.85586292708256
"GLA",5.8503381615741,5.90162023157423,4.37287414296717,5.83430205430566,5.8503381615741,4.53901636130262,4.1346088061171,4.09111756578392,3.12205754597294,4.07797864847933,3.97487029430561,4.26281018001914,4.77457994142423,4.34354285532221,4.10134269384062
"SIGLEC8",4.30805194006587,3.96853156895647,4.18228445883584,4.09341717112583,4.30805194006587,4.02235758623025,3.61167369221969,4.63946502846169,4.01574946444102,4.35175972538964,6.05309854257448,5.74823511976898,4.47639615755933,5.33263133756538,4.95559612798562
"NFU1",4.99999154515483,5.38308167974021,5.39562047038532,4.48637394210469,4.99999154515483,3.84933579187219,3.87660375535776,3.11852947107896,4.52440902618412,3.96825642181612,4.49919815943277,4.95254369875633,4.3623797582215,3.33904243418372,3.440214227772
"MMADHC",6.7346115131612,6.96037846777824,6.89960356937751,5.96070438490475,6.7346115131612,5.0974955967299,4.888321307582,5.68441574720301,5.00288972836811,5.71178684971045,5.40417293397116,6.37541312999109,6.24908379546971,5.70148433211374,5.9292147201092
"LSM1",4.9698449975719,5.47690094603626,5.00723212370239,4.77402401947018,4.9698449975719,3.92242214262417,3.65356547593141,4.37280783527017,4.44599944319868,4.46768638707031,3.42679337996378,4.30143637154906,3.99663145280513,4.33238255425648,3.93459058936584
"LSM3",4.69886406323809,6.06333922698484,5.84943591709287,3.6320300471818,4.69886406323809,2.20818618539661,2.8363634550468,2.6805659070284,3.53691178636982,2.9548830268971,3.18457576619371,3.12003174163399,2.60507249567673,2.50162254293046,2.56756827522763
"SULT1B1",6.54931120188017,7.83090537925742,7.08157004502473,6.15425919377638,6.54931120188017,4.61866759083509,6.24351344229799,5.94223773330545,4.12364354508872,5.00667170544774,5.33216144495581,7.22449744947069,7.51034432604818,5.59061719344756,6.16952364903208
"P2RY10",5.80488818702075,5.22773130860581,6.48613711205628,6.37731114729198,5.80488818702075,7.3531912198556,7.05030581315971,7.58358733867813,6.71218867736536,7.11969194767774,7.89631347752699,8.18569733299894,8.24500651507755,8.17621448966996,7.29256015338295
"EIF3K",7.86904816102703,8.44993252285901,8.13774951821912,8.02997910457313,7.86904816102703,9.19308495888778,9.21529918433354,9.45496761843341,8.8608733160837,9.13511936325536,9.19950237052387,8.71292596592713,8.33818369404961,9.31397564960659,9.04573324755328
"RABGEF1",8.94169140622209,8.45630707262838,7.88215240930552,8.83865932819498,8.94169140622209,6.51943636376272,6.09766861492148,6.31855076090323,6.40039035278912,6.14027870160013,6.75714765515935,6.99402626746658,6.42449293756564,6.28733469864406,5.54087411375293
"STK39",5.40769875713547,4.64085220137718,5.62666111482993,5.39114607784626,5.40769875713547,6.7428010588381,6.39217393738945,6.0704447741999,6.474765647281,6.27117850513322,6.91537038380128,7.16019316436054,6.89027007612514,6.44733078658444,5.58133238002748
"APOBEC3C",7.18010125594512,7.62742676408159,8.22823796293148,7.2085624729587,7.18010125594512,9.33109613870019,9.07074131377451,8.90919632743572,8.95029179591116,8.81417288343332,8.85521719041638,9.1762794407967,8.8770902501497,8.90412984872975,7.89026559880198
"BIN1",6.12535417826261,6.10257188671683,6.62525618294231,6.3530470128232,6.12535417826261,7.42352495421221,7.54000018719544,7.46665312156472,7.32063815960923,7.39076863247398,7.56795225248884,7.24896985688078,7.04232335167647,7.53113358552273,6.54202568555882
"GLRX",7.7415882516193,8.1458134147059,8.1765473008852,7.85728831576174,7.7415882516193,6.72630963959905,6.02205410398638,6.93145139748868,6.54884875580131,7.27826110795746,6.31819810172704,6.44716585092608,6.32538810262912,7.01901442590449,6.96774353181677
