"","PROBEID","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"176","TC2000009915.hg.1","55969","RAB5IF",-1.61584626655134,8.23378958653816,-7.79621363689236,1.91641943467471e-07,5.03060101602112e-06,7.32486304031451
"177","TC0600007825.hg.1","1432","MAPK14",-1.55587759212287,7.90216207462481,-7.78975514315653,1.94054434877354e-07,5.0641274767635e-06,7.31235162505557
"178","TC0200008806.hg.1","3987","LIMS1",-1.64535719981167,7.30829402770478,-7.78695167548053,1.95111404948897e-07,5.0641274767635e-06,7.30691892500855
"179","TC0200010362.hg.1","80219","COQ10B",-1.50135205386602,6.91106048525578,-7.76298990761656,2.04392438263619e-07,5.27538025015598e-06,7.26043982040456
"180","TC0100011012.hg.1","5996","RGS1",-2.27455148603443,3.53510854762229,-7.74752860816597,2.10622643994217e-07,5.40598119585157e-06,7.23040666530533
"181","TC1400008683.hg.1","55147","RBM23",-1.46111755129102,7.54416299262041,-7.74393591256572,2.12098292064928e-07,5.41377960961308e-06,7.22342316972077
"182","TC0X00011308.hg.1","6173","RPL36A",-2.08008412354922,4.87663563331514,-7.73522131984096,2.15722332160675e-07,5.47602843177099e-06,7.20647621847052
"183","TC0300014043.hg.1","57461","ISY1",-2.0029155977696,5.38448536235247,-7.72739860156228,2.19030086992778e-07,5.5296120322767e-06,7.19125462568015
"184","TC0300013960.hg.1","25994","HIGD1A",-1.52582826914915,5.99348801509291,-7.72253429003383,2.21113350123699e-07,5.55186781288853e-06,7.18178524522101
"185","TC1500006925.hg.1","7057","THBS1",-1.75552282987421,6.78672220687319,-7.71680225007983,2.23594596043335e-07,5.57017116256092e-06,7.17062241002163
"186","TC1900010612.hg.1","11184","MAP4K1",1.55415350701795,5.86184612301686,7.71260199536007,2.2543106284221e-07,5.57017116256092e-06,7.16243972846951
"187","TC0500009055.hg.1","22885","ABLIM3",-1.80268380353648,5.29798597084781,-7.71253766953707,2.25459308960799e-07,5.57017116256092e-06,7.16231439363647
"188","TC0700011383.hg.1","51119","SBDS",-2.26247293938648,4.61649785073154,-7.7045230541861,2.29007436271084e-07,5.62773593389578e-06,7.1466938944228
"189","TC0700010585.hg.1","221895","JAZF1",1.57732262444306,7.47042151514702,7.69895567744268,2.31506141228228e-07,5.65903900780114e-06,7.13583778455485
"190","TC0100015864.hg.1","6277","S100A6",-1.66488369676932,6.99985562829639,-7.675752766343,2.42227718945128e-07,5.88995821856047e-06,7.09054661311639
"191","TC0700009675.hg.1","155038","GIMAP8",1.6259654531139,5.56428269636193,7.67206529905934,2.43978388158581e-07,5.90146677116567e-06,7.08334189385214
"192","TC0300013855.hg.1","64332","NFKBIZ",-1.82236685653278,8.86474045095563,-7.65383567320535,2.52827568367599e-07,6.08366336384536e-06,7.04769621553057
"193","TC1200012583.hg.1","939","CD27",1.80129521820243,6.79053552082215,7.63530272185039,2.62165068762459e-07,6.22228647937105e-06,7.01140982154693
"194","TC0X00008760.hg.1","7739","ZNF185",-1.59818159772619,6.40442325935304,-7.63523252936984,2.62201104640852e-07,6.22228647937105e-06,7.01127229769928
"195","TC0800011334.hg.1","7071","KLF10",-2.25562219113511,7.78035886714007,-7.63439986487221,2.62628974778648e-07,6.22228647937105e-06,7.00964085639245
"196","TC0600011770.hg.1","340205","TREML1",-1.56164072033506,6.899268802134,-7.60881841469624,2.761325107341e-07,6.50883775301808e-06,6.95947186010098
"197","TC1100012225.hg.1","4863","NPAT",1.90895596586603,5.46119015465868,7.5904336075492,2.8627951097427e-07,6.71033255903232e-06,6.92336007473915
"198","TC0400011012.hg.1","5196","PF4",-1.96333348221914,9.12957293720749,-7.58650069219627,2.88499836341096e-07,6.71033255903232e-06,6.91562883689325
"199","TC1200009800.hg.1","6515","SLC2A3",-1.92386611367374,9.7678400170184,-7.58555191005863,2.89038134036241e-07,6.71033255903232e-06,6.9137634184722
"200","TC0700006836.hg.1","6144","RPL21",-2.10989283554989,5.82604284308831,-7.56029288958015,3.03757786121748e-07,7.01680485941237e-06,6.86405494671878
"201","TC0X00007704.hg.1","1349","COX7B",-2.61664757937145,5.21933842081159,-7.55086074867842,3.09451383325986e-07,7.07912538925246e-06,6.84547011962547
"202","TC0400007839.hg.1","5197","PF4V1",-1.71709600952649,9.14687519738079,-7.55074784520138,3.09520201001947e-07,7.07912538925246e-06,6.84524758251109
"203","TC1000010737.hg.1","9886","RHOBTB1",-2.34684095437343,4.04466585694546,-7.54551762484389,3.12725579910439e-07,7.11720285313412e-06,6.83493666474901
"204","TC0300008559.hg.1","165631","PARP15",2.40220121166308,6.95112404503743,7.53503963265555,3.19250840129002e-07,7.2300925558627e-06,6.81426873551256
"205","TC1300009249.hg.1","11278","KLF12",2.36519904830924,6.26400579303545,7.52029043195556,3.28675636945142e-07,7.40722654969051e-06,6.78514983310614
"206","TC1700006717.hg.1","239","ALOX12",-1.57682114339993,5.90448381271827,-7.50532141038988,3.38535569073168e-07,7.56804653696009e-06,6.75556589104953
"207","TC0600007270.hg.1","8334","H2AC6",-1.46470015087789,8.34589012457528,-7.50449641929232,3.39087799383277e-07,7.56804653696009e-06,6.7539345150363
"208","TC2200008637.hg.1","3560","IL2RB",1.91444163532446,7.49878868266407,7.50065505470072,3.41671420138659e-07,7.58904788961829e-06,6.74633716983346
"209","TC1500008984.hg.1","55505","NOP10",-1.87199343165826,8.42648115987943,-7.48770667752082,3.50531246320311e-07,7.7485854449753e-06,6.72071305392258
"210","TC0500008544.hg.1","4001","LMNB1",-1.53655666250423,6.16098956309131,-7.4840453289214,3.53079353003514e-07,7.75181406443904e-06,6.71346320570154
"211","TC2200007138.hg.1","25793","FBXO7",2.37686917135339,9.67216910203285,7.48161185656926,3.54783515124651e-07,7.75181406443904e-06,6.70864364434986
"212","TC0500009046.hg.1","154","ADRB2",2.09916888447539,5.1882318361143,7.48029259615788,3.55710948411488e-07,7.75181406443904e-06,6.70603046607498
"213","TC1200010866.hg.1","967","CD63",-1.90576578620831,7.76650004783929,-7.4622478384378,3.68651074518187e-07,7.99609372898603e-06,6.67026320743324
"214","TC0400012048.hg.1","152485","ZNF827",1.73860061635384,4.77427091787568,7.45924614269976,3.70850419767321e-07,8.00620999684591e-06,6.66430901565509
"215","TC1600011465.hg.1","100507321","ERVK13-1",2.27163986227421,5.20903856229156,7.44803981086448,3.79181943260573e-07,8.12516305150299e-06,6.64206892632362
"216","TC1600007353.hg.1","728734","NPIPB8",1.73840328227779,8.62447449770275,7.4460327467217,3.80694450667048e-07,8.12516305150299e-06,6.63808385682376
"217","TC1500010251.hg.1","9455","HOMER2",-1.49948464834773,4.88532781568506,-7.4447869025518,3.81636446358474e-07,8.12516305150299e-06,6.63560992353984
"218","TC1000011606.hg.1","282991","BLOC1S2",-1.73395813688943,5.4507650179036,-7.43704552084118,3.87544068881349e-07,8.21308990014602e-06,6.62023263473255
"219","TC1100009521.hg.1","334","APLP2",-1.80725859282549,9.15794900642265,-7.42520057869246,3.96766908769312e-07,8.37015122609234e-06,6.59668796079624
"220","TC0100018323.hg.1","51278","IER5",-2.1247839736881,6.21914749074259,-7.42072807323847,4.00308115296529e-07,8.4064704212271e-06,6.5877926923633
"221","TC0100011270.hg.1","54900","LAX1",1.85042811865446,5.7530826203807,7.39716690964634,4.19510364619868e-07,8.75940627815256e-06,6.5408863793198
"222","TC1000011904.hg.1","3983","ABLIM1",1.932424224952,8.41239482870823,7.39549752810028,4.20906535443694e-07,8.75940627815256e-06,6.53755998690161
"223","TC0300007335.hg.1","51372","TMA7",-1.4984725053737,5.96651480698552,-7.39117810865877,4.24541383558886e-07,8.79497493902056e-06,6.5289513544273
"224","TC0100008517.hg.1","4774","NFIA",1.53040247317277,5.26307880118886,7.38895708194687,4.26423027346451e-07,8.79497493902056e-06,6.52452382117931
"225","TC1200009881.hg.1","9976","CLEC2B",-2.10047745515982,7.36518236253682,-7.37934002340074,4.3467060533282e-07,8.91574683975334e-06,6.50534464758648
"226","TC0100009949.hg.1","5710","PSMD4",-1.62428320396035,6.72947620306171,-7.37764845462293,4.36138265321267e-07,8.91574683975334e-06,6.50196984205594
"227","TC0400009048.hg.1","7097","TLR2",-1.58429737732379,7.66814917800149,-7.37117873766912,4.41799043026595e-07,8.96542063219201e-06,6.48905859907061
"228","TC1200008629.hg.1","55332","DRAM1",-2.02717166926341,4.13809847514016,-7.36808166324462,4.44535710111635e-07,8.96542063219201e-06,6.48287588248208
"229","TC0400009088.hg.1","2983","GUCY1B1",-1.99513730588064,6.27299373527147,-7.367674467049,4.44896822274343e-07,8.96542063219201e-06,6.48206289384125
"230","TC1300008793.hg.1","8848","TSC22D1",-2.26035071439477,7.14302344762953,-7.36596028231877,4.46420334876342e-07,8.96542063219201e-06,6.47864018064323
"231","TC1600010680.hg.1","84138","SLC7A6OS",1.37068862251633,6.17121560454774,7.36388608345514,4.482710316096e-07,8.96542063219201e-06,6.47449808012048
"232","TC0100011001.hg.1","64407","RGS18",-2.21393330993045,7.67001139773887,-7.34702491416037,4.63612840164944e-07,9.23229017914674e-06,6.4408047107254
"233","TC0100017079.hg.1","254428","SLC41A1",1.31955750060636,6.23764036870838,7.34330613699792,4.67068983525939e-07,9.24267208963802e-06,6.43336822017897
"234","TC0300011757.hg.1","5627","PROS1",-3.03638038019278,3.69252712630462,-7.34216448887177,4.68135339605043e-07,9.24267208963802e-06,6.43108486445957
"235","TC1600010651.hg.1","57610","RANBP10",1.91878988334226,7.018133810103,7.33680713372052,4.73173096819116e-07,9.29236169273e-06,6.42036745303713
"236","TC0600014142.hg.1","7803","PTP4A1",-1.40648453910753,8.42276794124495,-7.33522161463889,4.74674753135126e-07,9.29236169273e-06,6.41719484975879
"237","TC0500011502.hg.1","22936","ELL2",-1.59983159539637,6.94597640532887,-7.30772922782811,5.01511043331829e-07,9.75074903653271e-06,6.36212734850119
"238","TC0200015815.hg.1","2043","EPHA4",1.86978163235129,4.2071529930053,7.3069329238058,5.023113140032e-07,9.75074903653271e-06,6.36053077833708
"239","TC1900010856.hg.1","5329","PLAUR",-2.03100089452678,7.20736235924041,-7.29956374004352,5.09780133658254e-07,9.82242717625837e-06,6.34575156292946
"240","TC0100011487.hg.1","7188","TRAF5",2.00971762986199,5.81241645885024,7.29717864069082,5.1222199426007e-07,9.82242717625837e-06,6.34096652692255
"241","TC0700008809.hg.1","54674","LRRN3",1.60927173820697,5.58832962804972,7.29602422080697,5.13408226176703e-07,9.82242717625837e-06,6.33865022181864
"242","TC1000009880.hg.1","9397","NMT2",1.54018096482818,5.76008070967427,7.2931300599342,5.16394639728111e-07,9.82242717625837e-06,6.33284237027027
"243","TC1700007097.hg.1","79018","GID4",1.63649262184135,4.99058221782201,7.2928986917076,5.1663415667333e-07,9.82242717625837e-06,6.33237802230828
"244","TC0400011013.hg.1","5473","PPBP",-2.47738691588852,9.22829547617811,-7.28695799882472,5.22823565146832e-07,9.89936422532117e-06,6.32045271198476
"245","TC2100006854.hg.1","56911","MAP3K7CL",-2.18813551123081,5.56868160357354,-7.27505447118139,5.35457163926943e-07,1.00971922340509e-05,6.29654289259122
"246","TC1900011817.hg.1","374928","ZNF773",1.81490046446352,4.79629554426648,7.27039135783116,5.40491910779766e-07,1.01507017390346e-05,6.28717104523502
"247","TC0700009676.hg.1","168537","GIMAP7",1.37987376909257,6.53806030586105,7.2616476438916,5.50064774516397e-07,1.02886609646387e-05,6.26958993830261
"248","TC1200010793.hg.1","51380","CSAD",-1.37668386933054,5.94100698174154,-7.25301755263613,5.59685149175764e-07,1.03867245368408e-05,6.25222688955379
"249","TC0300006714.hg.1","85403","EAF1",-1.4128905603196,6.84391699313551,-7.25291191055993,5.59803984777782e-07,1.03867245368408e-05,6.252014282176
"250","TC1900011755.hg.1","7769","ZNF226",1.23954538517542,4.79300999404333,7.24743970112242,5.65995407189031e-07,1.04595951248533e-05,6.24099920357694
"251","TC1000012011.hg.1","6001","RGS10",-1.91463454357082,7.19457404733102,-7.23960538438271,5.74982817136951e-07,1.05833490644331e-05,6.22522217966651
"252","TC0100009444.hg.1","829","CAPZA1",-1.31246335175814,7.75656528820275,-7.22490221332145,5.92250350406303e-07,1.08547715219447e-05,6.19558943989157
"253","TC1600007141.hg.1","81691","REXO5",-1.34138764997695,5.6467461657994,-7.2213587693556,5.9649136918727e-07,1.08547715219447e-05,6.18844350928766
"254","TC0100014846.hg.1","2959","GTF2B",-1.68074556644358,5.94430350429715,-7.22112065535313,5.96777481942412e-07,1.08547715219447e-05,6.18796325131301
"255","TC1400008193.hg.1","51466","EVL",1.829995216601,7.79218157980375,7.21863652934191,5.99770825377436e-07,1.08664361303677e-05,6.18295248806815
"256","TC0200009091.hg.1","5899","RALB",-1.67733311127415,7.62086431982722,-7.21332581029377,6.06222329912224e-07,1.09404186101347e-05,6.1722372989856
"257","TC0900011612.hg.1","8818","DPM2",1.81354494788745,7.059555684694,7.20691603507698,6.14104582685754e-07,1.10395454163743e-05,6.15929939216854
"258","TC2100007254.hg.1","53347","UBASH3A",1.83638954602788,6.55534125772087,7.19362283836592,6.30790882870124e-07,1.12955576699999e-05,6.13244940471355
"259","TC0600009744.hg.1","10981","RAB32",-1.5403830811192,5.33124393231251,-7.18438099517015,6.42667196155607e-07,1.14637932287216e-05,6.11376804477992
"260","TC0300014047.hg.1","100534599","ISY1-RAB43",-1.5738780010972,4.72379253570242,-7.18004366688675,6.48320334462124e-07,1.15201536354424e-05,6.10499654227258
"261","TC1900007743.hg.1","22847","ZNF507",2.13454286109063,5.97212067287719,7.17638858914771,6.53124127258325e-07,1.156104776986e-05,6.09760275381862
"262","TC0200014693.hg.1","9595","CYTIP",-1.49611856344958,8.93905808899341,-7.17010138901564,6.61473472753148e-07,1.16641505500746e-05,6.08488017132027
"263","TC0200010523.hg.1","940","CD28",1.94115062258132,6.73728294088818,7.16684180208437,6.65845499772873e-07,1.16966015549455e-05,6.07828202106301
"264","TC0600012542.hg.1","51465","UBE2J1",-1.50618257676712,8.61300653802401,-7.1555081157583,6.81280921922045e-07,1.19224161336358e-05,6.05532861283295
"265","TC0200015264.hg.1","8436","CAVIN2",-2.00903821191771,7.36239915801866,-7.14789994651537,6.91849476987097e-07,1.20616776742656e-05,6.03991030434026
"266","TC0100011269.hg.1","84719","LINC00260",1.55995219384988,5.79601333555126,7.13508503821687,7.10035224909706e-07,1.23321907484317e-05,6.01392222222856
"267","TC0100018539.hg.1","100527964","LHX4-AS1",1.45506961684409,4.35097860585,7.13177107172942,7.14817973216448e-07,1.23687604354307e-05,6.00719795089807
"268","TC1100009225.hg.1","643","CXCR5",1.36745773900611,6.26399956464075,7.12186020857335,7.29320974158969e-07,1.25726227634867e-05,5.98707906705836
"269","TC1400009839.hg.1","85439","STON2",-1.93614173938677,6.00515031980165,-7.11795871775921,7.35113256026077e-07,1.26253652150204e-05,5.97915538934208
"270","TC2000010001.hg.1","128869","PIGU",1.32187496253925,4.60883919675295,7.11061216715479,7.46149502561061e-07,1.27674470438226e-05,5.9642293173621
"271","TC1500009492.hg.1","51187","RSL24D1",-1.65074898554179,4.85287732884627,-7.10373022495896,7.56643044949575e-07,1.28992282939743e-05,5.95024044494102
"272","TC0100010341.hg.1","2207","FCER1G",-1.79064695443045,9.22264055381223,-7.09888846623437,7.64116966026201e-07,1.29787514082392e-05,5.94039472614113
"273","TC0300013701.hg.1","26043","UBXN7",-1.90608001725445,6.23791609259148,-7.08566112317667,7.84926320318166e-07,1.3283368497692e-05,5.91348045259942
"274","TC1800007198.hg.1","6563","SLC14A1",2.77519672567026,5.94470725651605,7.08355416830835,7.8829464293657e-07,1.32916833954998e-05,5.90919111128031
"275","TC1400007170.hg.1","5706","PSMC6",-1.54625395540801,4.00190263381066,-7.07762732498672,7.9784997971692e-07,1.34038796592443e-05,5.89712195864966
"276","TC1900007988.hg.1","23094","SIPA1L3",1.47443717890365,6.90838312047984,7.07426540230637,8.03323201040695e-07,1.34469318435073e-05,5.89027374388015
"277","TC1700010548.hg.1","54883","CWC25",-1.65801958651686,5.35481567021541,-7.06838719148238,8.12986292268969e-07,1.35595547663633e-05,5.87829612933435
"278","TC0600012544.hg.1","58528","RRAGD",-1.50576132301247,5.802845426195,-7.06043311145825,8.26253310696308e-07,1.37312600554566e-05,5.86208109536947
"279","TC0400011383.hg.1","10098","TSPAN5",2.38279950577052,7.23488877268653,7.05075674398497,8.42694940875814e-07,1.39543033220296e-05,5.84234331070847
"280","TC0200016752.hg.1","7273","TTN",2.06836083506458,4.72139542633677,7.04440325099551,8.53673885577907e-07,1.40676238341622e-05,5.82937650278161
"281","TC1400007161.hg.1","5729","PTGDR",2.05099859040222,6.55131497266378,7.04328114118375,8.5562820290034e-07,1.40676238341622e-05,5.82708581896006
"282","TC1100006831.hg.1","133","ADM",-1.99650918573722,7.19602996283428,-7.03841916722598,8.64149551360348e-07,1.41573437137759e-05,5.81715854879381
"283","TC1800007905.hg.1","9663","LPIN2",1.49073691191452,7.69016347637367,7.03221415427051,8.75152205126649e-07,1.4286937058958e-05,5.80448432117565
"284","TC1400007706.hg.1","2353","FOS",-2.08996141258322,7.1135632982948,-7.02556132256447,8.87109700101106e-07,1.44311507551659e-05,5.79088951715726
"285","TC1600008329.hg.1","3240","HP",-1.98353475458119,5.04848699236067,-7.01239683244312,9.11270601313268e-07,1.47223849114286e-05,5.76397049429894
"286","TC1900011779.hg.1","2323","FLT3LG",1.57604056962782,7.85291619564869,7.01217605135136,9.11681545055412e-07,1.47223849114286e-05,5.7635188338899
"287","TC0600011173.hg.1","387036","GUSBP2",1.48876487733222,9.01031918292567,7.01029015252848,9.15199607294756e-07,1.47223849114286e-05,5.75966050545816
"288","TC0100006989.hg.1","23341","DNAJC16",1.42075706702136,6.64608915050071,7.00692869703979,9.21505047456206e-07,1.47223849114286e-05,5.75278215165238
"289","TC1600008627.hg.1","3281","HSBP1",-1.64873430954499,5.7532948207469,-7.00235250900751,9.30161248613021e-07,1.47223849114286e-05,5.74341567099821
"290","TC0900008150.hg.1","7111","TMOD1",1.79310169771064,6.49218537622329,7.00184353282041,9.31129188045191e-07,1.47223849114286e-05,5.74237372798956
"291","TC0200016424.hg.1","81606","LBH",1.58807852845319,6.8911859932802,7.00170768587603,9.31387709101058e-07,1.47223849114286e-05,5.74209562494275
"292","TC0100008664.hg.1","1647","GADD45A",-1.23331320378703,5.69107082852252,-7.00084065792089,9.33039437233555e-07,1.47223849114286e-05,5.7403206037296
"293","TC0700006980.hg.1","11335","CBX3",-1.53268559652795,6.13930800989897,-7.00049835281562,9.3369237641744e-07,1.47223849114286e-05,5.73961979194289
"294","TC0300010274.hg.1","132001","TAMM41",1.44781778735506,5.14899116226436,6.99057345708897,9.52830406987444e-07,1.49730492526598e-05,5.71929326825645
