"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC2200007398.hg.1",-0.731982694107755,5.95218479618236,-2.91333492316614,0.00868438515758292,0.0156402837476236,-3.37692406118368
"TC0600008109.hg.1",0.690734840676989,6.2934782526343,2.91327676968509,0.00868550878741329,0.0156402837476236,-3.37704718378975
"TC0500013414.hg.1",-0.653897620695323,6.09045979705451,-2.91321048841408,0.00868678963125591,0.0156402837476236,-3.37718751338689
"TC0500007925.hg.1",-0.750429894148541,6.02443563031477,-2.91280813153335,0.00869456882395185,0.0156481916504314,-3.37803934980099
"TC0900008028.hg.1",0.764253956142325,7.91960205804648,2.9123856257641,0.00870274478761892,0.0156568072113705,-3.37893379414533
"TC0300013865.hg.1",-0.67381607016527,5.4137939838233,-2.91099884915923,0.00872963247339544,0.0156968555349648,-3.38186924155196
"TC0100012101.hg.1",-0.806553295293792,4.80931538461597,-2.91088720401578,0.00873180058979641,0.0156968555349648,-3.3821055415978
"TC1000012580.hg.1",0.680248701709534,6.40673469538078,2.91021779803559,0.00874481112420793,0.0157141296747727,-3.38352228335683
"TC0200008259.hg.1",-0.793605330345987,6.55748107455079,-2.90388288230828,0.008868862537295,0.0159308495032282,-3.39692325852778
"TC0200006977.hg.1",-0.637771250088471,3.92633435506587,-2.90138259085485,0.00891828780481244,0.0160134044532582,-3.40220924439218
"TC1200009847.hg.1",-0.746189449345201,4.30495911018287,-2.89969823656385,0.00895173291762989,0.0160672129290793,-3.40576920426254
"TC0700008582.hg.1",0.644676533506048,4.06960030983796,2.89929970045769,0.00895966400336195,0.0160752029885562,-3.4066114089449
"TC1500010659.hg.1",0.70264698772046,6.24981277169174,2.8968412980229,0.00900873705974774,0.0161569740745476,-3.41180560361683
"TC0400008170.hg.1",-0.787603925799901,3.9625100986874,-2.89327635124913,0.00908035729427899,0.0162791038803139,-3.41933463716289
"TC1200012574.hg.1",-0.702482818983906,6.02218451404312,-2.89076872036575,0.0091310633095575,0.0163636588402466,-3.42462845147009
"TC1100011089.hg.1",-0.603913602533775,7.00063963151076,-2.88934107847771,0.00916005259879941,0.0164092450587256,-3.42764150400738
"TC0100008955.hg.1",0.796690071916362,7.77089784706862,2.8878359115112,0.00919071181678153,0.0164577862765623,-3.43081753135793
"TC0500009678.hg.1",-0.578748527302396,4.77147984146577,-2.88666097518664,0.00921471293550286,0.0164852517574058,-3.43329628560086
"TC1200006773.hg.1",-1.43795284038012,4.16622148302145,-2.88665463740786,0.00921484256413947,0.0164852517574058,-3.43330965527238
"TC2200007626.hg.1",-0.648565623006584,6.92188139920408,-2.88656117464199,0.00921675439164054,0.0164852517574058,-3.43350681549135
"TC0900010147.hg.1",0.968762625509074,5.17923410312546,2.8858101536305,0.00923213073608767,0.0165063637773704,-3.43509100585838
"TC1100008847.hg.1",1.03459132031878,4.0126791613887,2.88484272052491,0.00925197419375669,0.0165354432399056,-3.4371314492049
"TC0300008746.hg.1",-0.641282385049675,5.97558212355933,-2.8835620940733,0.00927830470344995,0.0165760896094117,-3.43983203748158
"TC1400009410.hg.1",-1.18505905792179,5.47428251102472,-2.88314460857161,0.00928690401757592,0.0165850392582917,-3.44071232821533
"TC0300013336.hg.1",-1.2760135157112,4.48880972333995,-2.88238045020358,0.00930266388359183,0.0166056221095273,-3.44232346518082
"TC0100014340.hg.1",0.780744785230451,3.47565059971999,2.882237345437,0.0093056181042351,0.0166056221095273,-3.44262516552674
"TC0100007458.hg.1",-0.554366318996636,5.67760168073466,-2.88058674663321,0.00933975785127322,0.0166601085995684,-3.44610460313801
"TC1600007952.hg.1",-0.939341223978924,5.96648172454912,-2.87962444222859,0.00935971688926073,0.0166892674752546,-3.44813275745059
"TC2000009555.hg.1",0.586016674470484,3.53166177834262,2.87839071650001,0.00938536535041593,0.0167285447218062,-3.45073256171133
"TC0300013877.hg.1",0.923489521506582,6.20779147855251,2.8774585875504,0.00940478851742384,0.0167566999423441,-3.45269652051105
"TC1500009756.hg.1",0.989270989508344,4.7460455149188,2.87688711424428,0.00941671562323058,0.0167714827214053,-3.45390046566358
"TC1100010987.hg.1",0.718022806452042,3.8371436041475,2.87115654581279,0.00953712268044994,0.0169793860438068,-3.46596795020142
"TC0100006865.hg.1",0.735215278573155,7.56426535254254,2.87027567578066,0.00955576147596771,0.0170003353748547,-3.46782203342042
"TC1000006880.hg.1",-0.790376384879974,5.12648999566502,-2.87012800418899,0.00955888955647969,0.0170003353748547,-3.46813283477078
"TC1600006656.hg.1",0.760399207138708,6.91723225642262,2.87007895092277,0.00955992885365207,0.0170003353748547,-3.46823607473714
"TC0200014819.hg.1",0.691627070959379,3.72335303892373,2.86799339126074,0.00960421628348977,0.0170725199037025,-3.47262478794582
"TC1900011952.hg.1",-0.966288572024197,3.9787902615307,-2.86652691557394,0.00963547509537591,0.017121498054091,-3.47570996845149
"TC1400007710.hg.1",0.533765625711051,5.9172663662214,2.86601954762176,0.00964631265733997,0.0171293056749686,-3.47677722334639
"TC1100008505.hg.1",-0.765903485391762,7.58365795361836,-2.86597408722455,0.00964728427841303,0.0171293056749686,-3.476872846127
"TC0200010480.hg.1",0.884195420520489,5.19299569445431,2.86510224570105,0.00966593624648197,0.0171508424749325,-3.47870658503879
"TC1200011255.hg.1",0.677758544789713,7.53362567196179,2.86506011361774,0.00966683848587103,0.0171508424749325,-3.47879519545709
"TC1200012659.hg.1",0.89314744897881,5.56710206523041,2.86365357369634,0.00969700530770768,0.0171977598931322,-3.48175306722475
"TC1100008010.hg.1",-0.615539877985986,7.14235627826211,-2.86345492194257,0.00970127316994382,0.0171987268016656,-3.48217077279106
"TC0900008847.hg.1",1.66044978417593,5.6870988994754,2.86194079476523,0.00973386214507951,0.0172498822824194,-3.4853541450283
"TC1500007060.hg.1",0.978021275416944,3.92689012704694,2.86125195823945,0.00974872288959531,0.0172695934623966,-3.48680216075856
"TC0300013804.hg.1",-0.570894812333558,3.41513342432837,-2.86106063814623,0.00975285422930312,0.0172702899729323,-3.48720431302578
"TC0200006476.hg.1",-0.732335503616842,6.20889575147132,-2.85898921775952,0.00979769183601281,0.0173430407212181,-3.49155770979947
"TC0600009800.hg.1",0.822289226557835,5.68447929530154,2.85837582254119,0.00981100717498205,0.0173599590763757,-3.492846604164
"TC0300011997.hg.1",-0.774589633963739,3.84683991058147,-2.85708905672657,0.00983899618040191,0.0174028186651826,-3.49555004943249
"TC1900010633.hg.1",-0.52111305650517,6.93477530280966,-2.85602206592676,0.00986226281400674,0.0174372959053621,-3.4977913790951
"TC0200007102.hg.1",0.880023237617672,6.54809731660756,2.85402523324599,0.0099059472526809,0.0175078333234069,-3.5019850231638
"TC0200010374.hg.1",-0.680087743338083,4.48321228032192,-2.85362058086336,0.00991482235609847,0.0175168180822849,-3.50283470689066
"TC1200011936.hg.1",-0.587036685779965,7.77987823108287,-2.85044889833551,0.00998465030450436,0.0176334420515329,-3.5094928551174
"TC1100009929.hg.1",0.655460691710559,2.29548537219472,2.84511595684757,0.0101031245253163,0.0178358560592134,-3.52068117035551
"TC1200010336.hg.1",-0.573454153216655,3.76624292394493,-2.84409559121427,0.010125945525536,0.0178693156332989,-3.52282087776092
"TC0200016442.hg.1",-0.936400929895955,5.2855672549188,-2.84370211104425,0.0101347591009046,0.0178780401092704,-3.52364592147389
"TC1700012304.hg.1",-0.582592183559071,6.00289219747558,-2.84349692235404,0.0101393580446815,0.0178793260177208,-3.52407613958811
"TC0500013232.hg.1",-0.905415176047526,6.98187709374501,-2.8431161759757,0.010147897103738,0.017887556130969,-3.52487441474286
"TC0100012946.hg.1",0.71178731574064,3.52412602155326,2.84294319831652,0.0101517787768725,0.0178875735885397,-3.52523706619004
"TC0400008388.hg.1",-0.81232259462863,3.65535068874844,-2.84218114010914,0.0101688965487692,0.0179109043291322,-3.52683462955762
"TC0700011770.hg.1",-1.14882592669425,5.29783576658509,-2.83994260739588,0.010219339779796,0.0179928924476591,-3.53152642187873
"TC1100008008.hg.1",-0.654609326948937,5.34304512226674,-2.83975863316226,0.0102234961096848,0.0179933531530452,-3.53191194982206
"TC1200009524.hg.1",-0.829411360495627,4.28164167057276,-2.83938664856054,0.0102319049013928,0.0180012949902646,-3.53269143211459
"TC0700006727.hg.1",-0.652819201301169,5.4216795933344,-2.83907744573697,0.0102388995396558,0.0180067437659726,-3.53333932499945
"TC1900009002.hg.1",-0.638275894540356,5.91330661736744,-2.83795594154549,0.0102643081270016,0.0180445599492951,-3.53568904118617
"TC1000006816.hg.1",-0.579277780794097,6.53276024344253,-2.83730564785405,0.0102790687106276,0.018063635391061,-3.53705132615926
"TC0100009939.hg.1",-0.736006143120539,6.00116185157214,-2.83565346388518,0.0103166620386693,0.0181228055584229,-3.54051186606631
"TC0100010268.hg.1",-0.615504585955416,7.12542870507097,-2.83036418311061,0.0104379004017727,0.0183288102836145,-3.55158476953285
"TC1300007884.hg.1",-0.673686708920247,5.77676761308252,-2.82852936258975,0.0104802750933061,0.0183930498989562,-3.55542388688308
"TC1600007362.hg.1",-0.484304558277254,8.60096809994641,-2.82843555516037,0.0104824459705523,0.0183930498989562,-3.55562013857043
"TC1900010708.hg.1",-0.735814260766196,7.55860705994772,-2.8275960824881,0.010501892093021,0.0184175103226654,-3.55737625325134
"TC1200011961.hg.1",-0.995112170205557,3.848236578033,-2.82748968412701,0.0105043592424726,0.0184175103226654,-3.55759881523367
"TC0200015741.hg.1",-0.631099168067656,5.18358876520088,-2.82564565237404,0.0105472066199011,0.0184856201001301,-3.561455569455
"TC1700009681.hg.1",-0.480993739614632,7.39883736991989,-2.8240284363058,0.0105849214299569,0.0185446860092532,-3.56483707891589
"TC2000007572.hg.1",0.656922237432615,8.05068687941749,2.82142322323849,0.0106459487375464,0.0186445349383869,-3.57028273357208
"TC0800007004.hg.1",-0.725680596689379,5.65222428088785,-2.82105637552266,0.0106545691721105,0.0186525614153659,-3.57104938330032
"TC0700013400.hg.1",-0.784917159090575,6.6174358321724,-2.81672048832143,0.010756964134289,0.0188246872350057,-3.58010748858373
"TC1100011190.hg.1",0.688218505499732,7.80080818588911,2.81614264345002,0.0107706812335947,0.0188415552060611,-3.58131422315089
"TC1200012640.hg.1",0.794198133755494,7.46472749778467,2.81531183570092,0.0107904325918212,0.018868962367227,-3.58304904700998
"TC0900009844.hg.1",0.763919975722748,6.45770138585539,2.81065993479717,0.0109016671463782,0.0190562626622274,-3.59275877989368
"TC0X00006809.hg.1",0.659640905198809,6.24409755476558,2.80886937855322,0.0109447739074662,0.0191243780077511,-3.59649433424319
"TC0100018308.hg.1",0.787288554407725,10.8083399790276,2.80830549596561,0.0109583828211919,0.0191409181980743,-3.59767052818806
"TC0100011543.hg.1",0.613787751632838,5.18911947718839,2.80765551799685,0.0109740896640467,0.0191611089372244,-3.59902618336294
"TC0200015976.hg.1",-0.711241731601957,9.84297409550322,-2.80684383885148,0.0109937342767911,0.0191881572945881,-3.60071891146029
"TC1200011099.hg.1",0.586258793117677,9.04904319563752,2.80604213616785,0.0110131704411107,0.0192148215400044,-3.60239063079688
"TC1900011627.hg.1",-0.642018956378732,3.90717743039586,-2.8054896104361,0.0110265847781401,0.0192221980909783,-3.60354264595981
"TC0400012179.hg.1",0.860740326663804,4.40052941013135,2.8054008575832,0.0110287409945263,0.0192221980909783,-3.60372768654824
"TC0600008697.hg.1",-1.07732655131364,5.27074901504747,-2.80535396752644,0.0110298803331566,0.0192221980909783,-3.60382544650315
"TC0900009279.hg.1",-0.647512059443459,6.50415667959021,-2.80304041357774,0.0110862352333862,0.0193131247278448,-3.60864805997492
"TC1700012341.hg.1",-0.653246927996002,6.10878865039182,-2.80217461985683,0.0111073954430673,0.0193426939114101,-3.6104523770822
"TC0300007495.hg.1",-0.662912726334955,7.44596482760309,-2.80177829205503,0.0111170946687091,0.0193451667684242,-3.61127824668615
"TC1000010509.hg.1",-0.756713896886319,7.15685544745892,-2.80177439855148,0.0111171899935425,0.0193451667684242,-3.61128635973995
"TC2000007923.hg.1",-0.818209793508065,4.48325435887039,-2.79994459258153,0.0111620757964235,0.0194087204961165,-3.61509867201493
"TC0100014743.hg.1",0.979361871147493,3.28001550053296,2.79994300578691,0.0111621147961432,0.0194087204961165,-3.61510197756567
"TC2000009945.hg.1",0.56399804214383,3.85433328800619,2.79959747849103,0.011170610155902,0.0194161846953602,-3.61582174804116
"TC0300013264.hg.1",0.831133241694918,6.76293559809934,2.79861050029836,0.0111949106989646,0.0194511047120032,-3.61787752163541
"TC1300008443.hg.1",-0.728103379979186,4.26459198507949,-2.79634145887268,0.0112509688630827,0.0195411564464067,-3.6226025307056
"TC0500008941.hg.1",0.701687051218858,9.17065307885638,2.79451714562593,0.0112962341725939,0.019612402058393,-3.62640026204598
"TC0300014095.hg.1",-0.70397755349176,4.05763981926049,-2.79426268102593,0.0113025618238741,0.0196160163885418,-3.62692990516668
"TC0700011556.hg.1",0.941279201467357,5.25770121956662,2.79233991236518,0.0113504840063229,0.0196917897518633,-3.63093129415347
"TC0200007609.hg.1",-0.642848391291405,7.30787455802621,-2.78882445556411,0.0114386039703876,0.0198372185972939,-3.63824411178833
"TC1200012842.hg.1",-0.734885901964311,5.78695562063944,-2.78818066336081,0.0114548121862754,0.0198578732835244,-3.63958289463774
"TC0100014243.hg.1",-0.827884741832756,5.64174497170884,-2.78463288091128,0.0115445260058024,0.0200058927782473,-3.64695822392689
"TC0500007758.hg.1",1.16926416460152,3.8084476093555,2.78206716605354,0.0116098236980011,0.0201115056185846,-3.65228946287497
"TC1100009880.hg.1",-0.744507689948939,6.79378011604225,-2.77966682843791,0.0116712317134698,0.0202103037916906,-3.65727515363758
"TC0700008265.hg.1",-0.582278558347015,3.63831292750238,-2.77729696406231,0.0117321642798671,0.0203082049355511,-3.6621957292973
"TC1600009102.hg.1",-0.656632608223016,6.88163765237606,-2.77681290650116,0.0117446473789914,0.0203221988355581,-3.6632005606472
"TC1700011418.hg.1",-0.608695899647393,7.0736863808956,-2.77653746145,0.0117517563417994,0.0203268866713266,-3.6637723097594
"TC0800006933.hg.1",0.620205352512393,8.29724327818206,2.77627048777802,0.0117586505866203,0.0203311997418361,-3.66432645121322
"TC0100006695.hg.1",0.767269300308841,3.88528664243465,2.77570741293323,0.0117732039162338,0.0203454226186719,-3.66549511687972
"TC1200007146.hg.1",0.769944611931155,5.21948497206386,2.77561152362514,0.011775684000504,0.0203454226186719,-3.66569412558408
"TC0600007284.hg.1",0.783784710888144,8.38040242012529,2.77144302006905,0.0118839816342142,0.0205248580000259,-3.67434256402399
"TC0600007262.hg.1",0.705599911860226,5.08702020404697,2.77011542624701,0.0119186715995704,0.0205770787705588,-3.67709575478224
"TC1100013205.hg.1",0.716227896201212,6.86478159415126,2.76549612670093,0.0120401281975156,0.0207790034637736,-3.68667088696676
"TC0300009673.hg.1",0.55783516505731,7.12907012783954,2.76516217501216,0.0120489545050159,0.020786471177436,-3.68736285065786
"TC0400012874.hg.1",-0.82131909210494,4.9868850352858,-2.76476525199654,0.0120594531659528,0.0207968173298626,-3.6881852466114
"TC0300006846.hg.1",-0.634697337756885,9.31756658285976,-2.76390498273109,0.0120822373500724,0.0208283345363188,-3.68996748624601
"TC1700006696.hg.1",-0.620616932341099,4.53418415988088,-2.76298714460909,0.0121065915148216,0.0208625336808936,-3.69186872619008
"TC1700011237.hg.1",-0.50588596195957,7.05060727486086,-2.76259831267133,0.0121169230003918,0.0208706057083568,-3.69267408240702
"TC0300008846.hg.1",0.839651808396518,6.20289707862444,2.76247088590762,0.0121203106310652,0.0208706057083568,-3.69293800042999
"TC0500010894.hg.1",-0.732493930808253,4.70382521439295,-2.76148912685189,0.0121464409270705,0.0209078081531541,-3.69497117788454
"TC1400007244.hg.1",0.722397317851842,3.82559817784564,2.76128511245312,0.0121518776706964,0.0209093761037681,-3.69539364267341
"TC1200009416.hg.1",0.811054076308053,5.67125677293786,2.76091101564544,0.0121618529406294,0.0209187492873075,-3.69616827186767
"TC1200009872.hg.1",-1.13769864607374,4.28443062979806,-2.76032362571573,0.0121775314187607,0.0209379215313265,-3.69738446723793
"TC0600011525.hg.1",-0.472445022421131,7.455918042842,-2.75912702248991,0.0122095305299272,0.0209851305983124,-3.69986169378716
"TC1900011150.hg.1",-0.636782334293188,6.20229459590347,-2.75882162855643,0.0122177100937384,0.020991379930484,-3.70049384986791
"TC0X00010211.hg.1",-0.604662575800329,4.54217340008587,-2.75724387270423,0.0122600514513389,0.0210562965446787,-3.70375926874563
"TC1900011683.hg.1",-0.621480947645821,7.18714777315219,-2.75609747849711,0.012290904321935,0.0211014410878261,-3.70613140276199
"TC0200016499.hg.1",0.707857295472516,4.98596982575764,2.75545246343217,0.0123082961205687,0.021123450251496,-3.70746588654758
"TC1100013014.hg.1",-0.80393495046574,6.12919407176711,-2.75331976542952,0.0123659681004555,0.0212104993800234,-3.71187729082241
"TC1200010265.hg.1",-0.734135318697314,6.16599939217342,-2.75323741033566,0.0123682002878318,0.0212104993800234,-3.71204760914606
"TC1900010792.hg.1",0.546262678405264,6.57760493066338,2.75302422722244,0.0123739802775014,0.0212125376185738,-3.71248848212366
"TC0700009585.hg.1",-0.777971837067939,5.82878521613979,-2.75281538656244,0.0123796450278473,0.021214376865228,-3.71292036017249
"TC1900011752.hg.1",-0.906603538446255,3.76487447877644,-2.75173863972123,0.0124088907658914,0.0212566093208818,-3.71514682152883
"TC0500009996.hg.1",-0.690967011629877,5.64094690147281,-2.7508336239456,0.0124335230095258,0.0212906811165052,-3.71701788717994
"TC1600008910.hg.1",-0.606364413460311,7.87869109331489,-2.75066941059406,0.0124379974747722,0.0212906811165052,-3.7173573594145
"TC0100011549.hg.1",0.810021432538244,4.54311191149037,2.74918037313509,0.0124786406983444,0.0213523407505005,-3.720435185182
"TC0100018466.hg.1",0.623639890276706,3.56174409597941,2.74777269273913,0.0125171796487668,0.0214103554155137,-3.72334417240708
"TC0800008715.hg.1",-0.731304219404121,6.20271136643755,-2.74552070290415,0.0125790697583592,0.0215082539909769,-3.72799656959959
"TC1900006764.hg.1",0.679692437433737,7.40471050490825,2.74348015451313,0.012635400655001,0.0215909444569388,-3.73221069581474
"TC1700008033.hg.1",0.617835298668887,6.51456513347156,2.74343037405021,0.0126367778812906,0.0215909444569388,-3.73231348479371
"TC0600011225.hg.1",-0.539197096999718,9.45430719891418,-2.742671089351,0.012657801986583,0.0216188706757906,-3.73388118848347
"TC2200007574.hg.1",0.651817800938331,5.63544474105148,2.73896848004275,0.0127608031809046,0.0217867371381297,-3.74152325780323
"TC1500009005.hg.1",-0.816685306002767,5.59822990339961,-2.73291259811569,0.0129309915757068,0.0220691470556947,-3.75401254102594
"TC2200008781.hg.1",-0.546935618444244,7.28415499785114,-2.73156000263237,0.0129692977280815,0.022126349890597,-3.75680037335633
"TC1000009095.hg.1",-0.561768508169429,6.5145471507779,-2.73104929702427,0.0129837892331226,0.0221428963665657,-3.7578528280872
"TC2200008941.hg.1",-0.669815229706719,5.49439790997739,-2.72848327808018,0.0130568347981094,0.0222592534196552,-3.76313951567078
"TC0100015180.hg.1",0.687305707836567,5.35432914280268,2.72775238116544,0.0130777123461873,0.0222866215563945,-3.76464495392293
"TC1400010765.hg.1",0.885437868296241,5.33112668353511,2.72728799241827,0.0130909937827492,0.0223010292316745,-3.76560136818784
"TC0800010949.hg.1",0.752886700616032,4.5903666647829,2.72621105563669,0.0131218434104014,0.02234534336751,-3.76781905274295
"TC1900011935.hg.1",-0.666087990373868,3.69339385287218,-2.72420661347028,0.0131794464205334,0.0224351667143937,-3.77194566261909
"TC2100007467.hg.1",-0.658263518326106,5.53840836588422,-2.72359537201918,0.0131970599056403,0.0224568754195425,-3.77320377506138
"TC0400011464.hg.1",0.661523210272233,6.99165700163915,2.72325077011018,0.0132069997985687,0.0224655151212767,-3.77391301018924
"TC0100007760.hg.1",-0.61442586919443,4.83807433783419,-2.72124538089996,0.0132649858875134,0.0225491050118132,-3.77803956208936
"TC1500007529.hg.1",0.649851530394601,8.27312748977654,2.72121376371101,0.0132659020394174,0.0225491050118132,-3.77810461085883
"TC0600014370.hg.1",-0.673551237829959,4.30108790609887,-2.7178768079945,0.013362934155253,0.022705684368249,-3.78496811122206
"TC0X00009218.hg.1",0.775494011205457,6.39884842423949,2.71740545303424,0.013376694530942,0.0227207090929971,-3.78593729637012
"TC0600007092.hg.1",0.674739946400316,7.84198573385491,2.71656158313807,0.0134013634949946,0.0227542445229236,-3.78767224624462
"TC1400008382.hg.1",0.530703334617749,8.34123582521874,2.71615073552699,0.013413389516273,0.0227623334623706,-3.78851683854557
"TC1900008840.hg.1",0.645052344707809,8.41989215170365,2.7160622346968,0.0134159813891851,0.0227623334623706,-3.78869876495393
"TC1900010943.hg.1",0.605817236249651,5.09641903592272,2.7137161817426,0.013484862830376,0.0228708025977743,-3.79352044745403
"TC0800012470.hg.1",0.699821791836962,8.9597834095925,2.70885840897547,0.0136285604470865,0.023106036427721,-3.80349832418275
"TC1200007816.hg.1",-0.611121828954369,5.70377409719714,-2.7086191643256,0.0136356750207788,0.023109617973587,-3.80398952470976
"TC0100014579.hg.1",-0.668633909317498,6.31575345693175,-2.70824019312892,0.0136469519606924,0.0231202486462776,-3.80476756196414
"TC1300008229.hg.1",0.825838198167014,5.92957801373696,2.70795452677301,0.0136554583147013,0.0231261794039296,-3.80535400953913
"TC0400009518.hg.1",-0.634676137580234,4.94753547996825,-2.70723676087429,0.0136768536473469,0.0231539259255195,-3.80682739552646
"TC0100014284.hg.1",-0.67300442081983,6.6799465468203,-2.70633653049626,0.0137037329743077,0.0231909327257515,-3.80867508365736
"TC1100013144.hg.1",-0.566739425101075,5.16696053916992,-2.70595794110265,0.0137150519942109,0.0232015892395658,-3.80945204071073
"TC0X00007149.hg.1",0.660091441403226,9.1514427067794,2.70567206058726,0.0137236051038856,0.0232075606075957,-3.81003870410078
"TC0500008156.hg.1",-1.35059464266604,6.42854460691696,-2.70547184668624,0.0137295982175119,0.0232092000603384,-3.81044955192752
"TC0500010731.hg.1",0.665388901400585,5.91059464804982,2.70522960769073,0.0137368526174218,0.0232129696753799,-3.810946618709
"TC1500010899.hg.1",0.779998628592358,6.23600478386576,2.70411171842232,0.0137703775924596,0.023261113154356,-3.81324023099144
"TC1500010750.hg.1",-0.566355634226311,6.19567556933451,-2.70378032732225,0.0137803307903234,0.0232694182205023,-3.81392007507178
"TC1000008431.hg.1",-0.806077605510506,7.928975879327,-2.70285236666816,0.0138082381068817,0.0233080234029205,-3.81582357199074
"TC2000009440.hg.1",-0.622905924040527,7.48160735140388,-2.70210164920976,0.0138308543396442,0.0233376724065581,-3.81736327852905
"TC0X00011403.hg.1",-0.634815179582203,5.1884374514052,-2.70126968522571,0.0138559593410679,0.0233714976837289,-3.8190693932723
"TC0100007406.hg.1",-0.554318842580392,7.61498324413373,-2.70017432841131,0.0138890784197258,0.0234188110580777,-3.82131528575416
"TC1900011233.hg.1",0.567715104198033,4.36737853096439,2.69668433607654,0.013995103770144,0.0235889746143981,-3.82846831685004
"TC0700012798.hg.1",0.681106064800966,7.03047773644014,2.69460506942987,0.0140586365761922,0.0236874183012428,-3.83272794472542
"TC0600011661.hg.1",-0.59308301389888,8.40962633231704,-2.6935971066854,0.0140895337795911,0.0237308224796613,-3.8347923384213
"TC0X00009100.hg.1",0.682701175522883,5.26126563348211,2.6931269801279,0.0141039666724771,0.0237409175287406,-3.83575507718033
"TC0X00011221.hg.1",-0.644914572217628,7.24815866969312,-2.69306713600235,0.0141058048953231,0.0237409175287406,-3.83587762220714
"TC1100012478.hg.1",-0.737161921559291,5.56868081143564,-2.68774785570676,0.0142701084791371,0.0240087039962175,-3.84676513517618
"TC1200009076.hg.1",0.594416163499167,5.53303310089947,2.68689960753113,0.0142964768514048,0.024044311268107,-3.84850042013369
"TC0200007058.hg.1",-0.597972657530392,6.99926817072781,-2.68647946456027,0.0143095544066228,0.0240575478015274,-3.84935982535904
"TC0600007306.hg.1",-0.66074669229738,7.7027459432331,-2.68407904564727,0.014384488977397,0.0241713389196962,-3.85426871569971
"TC0600014240.hg.1",0.689380777160459,4.39911146230899,2.68395545305141,0.0143883572695199,0.0241713389196962,-3.85452140976674
"TC0400011815.hg.1",-1.00690893846621,5.42660247650682,-2.68377455648754,0.0143940208839081,0.0241713389196962,-3.85489125633663
"TC0300012764.hg.1",-0.953333117610347,3.2063692877827,-2.68364221906098,0.0143981655209965,0.0241713389196962,-3.85516181554686
"TC0200011972.hg.1",-0.707914482944111,3.81377591772311,-2.68306703291634,0.0144161927729515,0.0241928117003399,-3.85633769216059
"TC0100018418.hg.1",-0.609215089344119,5.43694914059009,-2.68223130105013,0.0144424241279005,0.0242280317614018,-3.85804600664863
"TC0100013602.hg.1",0.692963773019093,5.31678368169112,2.67783324088484,0.0145812154400101,0.0244388002678947,-3.86703201873346
"TC0200008300.hg.1",0.805013736510546,6.86685287185228,2.67782658261801,0.0145814265139057,0.0244388002678947,-3.86704561759592
"TC1900008257.hg.1",-0.886472784415693,4.9944753535158,-2.67774751038333,0.0145839334066203,0.0244388002678947,-3.86720711375334
"TC1900011255.hg.1",0.786960483786638,7.83136967936544,2.67734782134308,0.0145966113396396,0.0244511763557415,-3.86802340007176
"TC0400012018.hg.1",-1.29586081119706,4.28646669943503,-2.67060654763254,0.0148120229851179,0.0248030250783778,-3.88178264418516
"TC1200011573.hg.1",-0.889570736957133,4.92989025505982,-2.67012102721929,0.0148276532288641,0.0248202021439682,-3.88277299367086
"TC0600007748.hg.1",-0.590936707675772,7.38348087337178,-2.66646094319164,0.0149459858820301,0.0250092194041938,-3.89023603198126
"TC0800010285.hg.1",-0.776364024185387,4.8481449162171,-2.66541853460096,0.0149798510560965,0.0250568109627682,-3.89236066973271
"TC1700009500.hg.1",0.604862020416326,5.00410099135572,2.66522701957516,0.0149860807928625,0.025058158980465,-3.89275097378531
"TC0300008467.hg.1",-0.823196690623321,5.34133100654919,-2.6631805836489,0.0150528022521746,0.0251606173679618,-3.89692075780409
"TC0700009061.hg.1",0.689812902200909,6.00608396248252,2.65976934106011,0.0151646478742742,0.0253383989798,-3.9038681340749
"TC1700011561.hg.1",0.604119021504038,6.5940528840245,2.65860819234809,0.0152028982351163,0.0253931272039904,-3.90623199585605
"TC0X00006593.hg.1",0.567824450045675,5.38597614221961,2.65764635079059,0.0152346522792713,0.0254369691110349,-3.90818974409731
"TC0900011151.hg.1",-0.628405597617679,4.46448783336173,-2.65717536078282,0.0152502243641491,0.0254537704343819,-3.90914828429566
"TC0100010060.hg.1",1.22366810710081,8.68748815392921,2.65551348975229,0.0153052904888666,0.0255364543367871,-3.91252982402876
"TC1500009189.hg.1",0.713961659439945,7.20734161773932,2.65398739794633,0.0153560234673133,0.0256030709849815,-3.91563421154638
"TC0600007301.hg.1",-0.671069233187636,8.50450479784129,-2.65397906865363,0.0153563008007324,0.0256030709849815,-3.91565115276513
"TC0600007711.hg.1",-0.66738272875635,4.02254419292883,-2.6526506660678,0.0154005922807136,0.0256676538011893,-3.91835271525891
"TC0200014550.hg.1",0.725221258819904,4.80313850022182,2.6510746389023,0.0154532970067415,0.0257462070577517,-3.92155704796646
"TC0200016651.hg.1",0.664581366877116,5.66840619991359,2.65015432938518,0.0154841525160518,0.025788314572516,-3.92342778155077
"TC1400010703.hg.1",-0.669209363003281,6.27638151322148,-2.64987861137191,0.0154934079564009,0.0257944305436295,-3.923988180346
"TC0600007138.hg.1",0.949057808615088,4.89440505861602,2.64844385230035,0.0155416553103665,0.0258654349905955,-3.92690389635771
"TC0400007422.hg.1",-0.592342475928829,4.81672510374124,-2.64760371377169,0.0155699730883663,0.0259032321455715,-3.92861088071393
"TC0700012165.hg.1",-0.747923036665869,6.05793410464625,-2.64656415995036,0.0156050800168557,0.0259485378695975,-3.93072268250583
